Group,Family,taxon.name,OregonFlora
Monocotyledons,Poaceae,Hordeum marinum ssp. gussoneanum,"exotic, naturalized"
Monocotyledons,Poaceae,Hordeum murinum,"exotic, naturalized"
Monocotyledons,Poaceae,Hordeum murinum ssp. glaucum,"exotic, naturalized"
Monocotyledons,Poaceae,Hordeum murinum ssp. leporinum,"exotic, naturalized"
Monocotyledons,Poaceae,Hordeum murinum ssp. murinum,"exotic, naturalized"
Monocotyledons,Poaceae,Hordeum vulgare,"exotic, not naturalized"
Monocotyledons,Poaceae,Hordeum vulgare ssp. vulgare,"exotic, not naturalized"
Monocotyledons,Poaceae,Koeleria macrantha,native
Monocotyledons,Poaceae,Lagurus ovatus,"exotic, not naturalized"
Monocotyledons,Poaceae,Leersia oryzoides,native
Monocotyledons,Poaceae,Leucopoa kingii,native
Monocotyledons,Poaceae,Leymus _ multiflorus,uncertain
Monocotyledons,Poaceae,Leymus _ vancouverensis,native
Monocotyledons,Poaceae,Leymus cinereus,native
Monocotyledons,Poaceae,Leymus condensatus,"exotic, not naturalized"
Monocotyledons,Poaceae,Leymus flavescens,native
Monocotyledons,Poaceae,Leymus mollis,native
Monocotyledons,Poaceae,Leymus mollis ssp. mollis,native
Monocotyledons,Poaceae,Leymus racemosus,"exotic, not naturalized"
Monocotyledons,Poaceae,Leymus triticoides,native
Monocotyledons,Poaceae,Lolium _ hybridum,"exotic, not naturalized"
Monocotyledons,Poaceae,Lolium multiflorum,"exotic, naturalized"
Monocotyledons,Poaceae,Lolium perenne,"exotic, naturalized"
Monocotyledons,Poaceae,Lolium rigidum,"exotic, not naturalized"
Monocotyledons,Poaceae,Lolium temulentum,"exotic, not naturalized"
Monocotyledons,Poaceae,Lolium temulentum ssp. temulentum,"exotic, not naturalized"
Monocotyledons,Poaceae,Melica aristata,native
Monocotyledons,Poaceae,Melica bulbosa,native
Monocotyledons,Poaceae,Melica fugax,native
Monocotyledons,Poaceae,Melica geyeri,native
Monocotyledons,Poaceae,Melica geyeri var. geyeri,native
Monocotyledons,Poaceae,Melica harfordii,native
Monocotyledons,Poaceae,Melica smithii,native
Monocotyledons,Poaceae,Melica spectabilis,native
Monocotyledons,Poaceae,Melica stricta,native
Monocotyledons,Poaceae,Melica stricta var. stricta,native
Monocotyledons,Poaceae,Melica subulata,native
Monocotyledons,Poaceae,Miscanthus sinensis,"exotic, not naturalized"
Monocotyledons,Poaceae,Molinia caerulea,"exotic, naturalized"
Monocotyledons,Poaceae,Muhlenbergia andina,native
Monocotyledons,Poaceae,Muhlenbergia asperifolia,native
Monocotyledons,Poaceae,Muhlenbergia filiformis,native
Monocotyledons,Poaceae,Muhlenbergia mexicana,native and exotic
Monocotyledons,Poaceae,Muhlenbergia mexicana var. filiformis,native
Monocotyledons,Poaceae,Muhlenbergia mexicana var. mexicana,"exotic, not naturalized"
Monocotyledons,Poaceae,Muhlenbergia minutissima,native
Monocotyledons,Poaceae,Muhlenbergia richardsonis,native
Monocotyledons,Poaceae,Muhlenbergia rigens,uncertain
Monocotyledons,Poaceae,Muhlenbergia uniflora,"exotic, not naturalized"
Monocotyledons,Poaceae,Munroa squarrosa,native
Monocotyledons,Poaceae,Nardus stricta,"exotic, naturalized"
Monocotyledons,Poaceae,Nassella tenuissima,"exotic, not naturalized"
Monocotyledons,Poaceae,Panicum capillare,native
Monocotyledons,Poaceae,Panicum capillare ssp. capillare,native
Monocotyledons,Poaceae,Panicum dichotomiflorum,"exotic, naturalized"
Monocotyledons,Poaceae,Panicum dichotomiflorum ssp. dichotomiflorum,"exotic, naturalized"
Monocotyledons,Poaceae,Panicum miliaceum,"exotic, naturalized"
Monocotyledons,Poaceae,Panicum miliaceum ssp. miliaceum,"exotic, naturalized"
Monocotyledons,Poaceae,Panicum miliaceum ssp. ruderale,"exotic, naturalized"
Monocotyledons,Poaceae,Panicum rigidulum,"exotic, not naturalized"
Monocotyledons,Poaceae,Panicum rigidulum ssp. rigidulum,"exotic, not naturalized"
Monocotyledons,Poaceae,Panicum virgatum,"exotic, not naturalized"
Monocotyledons,Poaceae,Pappostipa speciosa,native
Monocotyledons,Poaceae,Parapholis incurva,"exotic, not naturalized"
Monocotyledons,Poaceae,Pascopyrum smithii,native
Monocotyledons,Poaceae,Paspalum dilatatum,"exotic, naturalized"
Monocotyledons,Poaceae,Paspalum distichum,"exotic, naturalized"
Monocotyledons,Poaceae,Pennisetum orientale,"exotic, not naturalized"
Monocotyledons,Poaceae,Pennisetum villosum,"exotic, not naturalized"
Monocotyledons,Poaceae,Phalaris angusta,uncertain
Monocotyledons,Poaceae,Phalaris aquatica,"exotic, naturalized"
Monocotyledons,Poaceae,Phalaris arundinacea,native and exotic
Monocotyledons,Poaceae,Phalaris californica,native
Monocotyledons,Poaceae,Phalaris canariensis,"exotic, not naturalized"
Monocotyledons,Poaceae,Phalaris caroliniana,"exotic, not naturalized"
Monocotyledons,Poaceae,Phalaris minor,"exotic, not naturalized"
Monocotyledons,Poaceae,Phalaris paradoxa,"exotic, naturalized"
Monocotyledons,Poaceae,Phleum alpinum,native
Monocotyledons,Poaceae,Phleum arenarium,"exotic, not naturalized"
Monocotyledons,Poaceae,Phleum paniculatum,"exotic, not naturalized"
Monocotyledons,Poaceae,Phleum pratense,"exotic, naturalized"
Monocotyledons,Poaceae,Phleum subulatum,"exotic, not naturalized"
Monocotyledons,Poaceae,Phragmites australis,native and exotic
Monocotyledons,Poaceae,Phragmites australis ssp. americanus,native
Monocotyledons,Poaceae,Phragmites australis ssp. australis,"exotic, not naturalized"
Monocotyledons,Poaceae,Phyllostachys nigra,"exotic, naturalized"
Monocotyledons,Poaceae,Phyllostachys nigra var. henonis,"exotic, naturalized"
Monocotyledons,Poaceae,Phyllostachys vivax,"exotic, not naturalized"
Monocotyledons,Poaceae,Piptatheropsis exigua,native
Monocotyledons,Poaceae,Pleuropogon oregonus,native
Monocotyledons,Poaceae,Pleuropogon refractus,native
Monocotyledons,Poaceae,Poa _ limosa,native and exotic
Monocotyledons,Poaceae,Poa _ multnomae,native
Monocotyledons,Poaceae,Poa alpina,native
Monocotyledons,Poaceae,Poa alpina ssp. alpina,native
Monocotyledons,Poaceae,Poa annua,"exotic, naturalized"
Monocotyledons,Poaceae,Poa bolanderi,native
Monocotyledons,Poaceae,Poa bulbosa,"exotic, naturalized"
Monocotyledons,Poaceae,Poa chambersii,native
Monocotyledons,Poaceae,Poa compressa,"exotic, naturalized"
Monocotyledons,Poaceae,Poa confinis,native
Monocotyledons,Poaceae,Poa cusickii,native
Monocotyledons,Poaceae,Poa cusickii ssp. cusickii,native
Monocotyledons,Poaceae,Poa cusickii ssp. epilis,native
Monocotyledons,Poaceae,Poa cusickii ssp. pallida,native
Monocotyledons,Poaceae,Poa cusickii ssp. purpurascens,native
Monocotyledons,Poaceae,Poa fendleriana,native
Monocotyledons,Poaceae,Poa fendleriana ssp. longiligula,native
Monocotyledons,Poaceae,Poa glauca,native
Monocotyledons,Poaceae,Poa glauca ssp. glauca,native
Monocotyledons,Poaceae,Poa glauca ssp. rupicola,native
Monocotyledons,Poaceae,Poa howellii,native
Monocotyledons,Poaceae,Poa iconia,"exotic, naturalized"
Monocotyledons,Poaceae,Poa iconia var. iconia,"exotic, naturalized"
Monocotyledons,Poaceae,Poa infirma,"exotic, naturalized"
Monocotyledons,Poaceae,Poa laxiflora,native
Monocotyledons,Poaceae,Poa leibergii,native
Monocotyledons,Poaceae,Poa leptocoma,native
Monocotyledons,Poaceae,Poa lettermanii,native
Monocotyledons,Poaceae,Poa macrantha,native
Monocotyledons,Poaceae,Poa mansfieldii,native
Monocotyledons,Poaceae,Poa marcida,native
Monocotyledons,Poaceae,Poa nemoralis,"exotic, naturalized"
Monocotyledons,Poaceae,Poa nervosa,native
Monocotyledons,Poaceae,Poa palustris,"exotic, naturalized"
Monocotyledons,Poaceae,Poa piperi,native
Monocotyledons,Poaceae,Poa pratensis,native and exotic
Monocotyledons,Poaceae,Poa pratensis ssp. agassizensis,uncertain
Monocotyledons,Poaceae,Poa pratensis ssp. alpigena,native
Monocotyledons,Poaceae,Poa pratensis ssp. angustifolia,"exotic, naturalized"
Monocotyledons,Poaceae,Poa pratensis ssp. irrigata,"exotic, not naturalized"
Monocotyledons,Poaceae,Poa pratensis ssp. pratensis,"exotic, naturalized"
Monocotyledons,Poaceae,Poa pringlei,native
Monocotyledons,Poaceae,Poa reflexa,native
Monocotyledons,Poaceae,Poa rhizomata,native
Monocotyledons,Poaceae,Poa secunda,native
Monocotyledons,Poaceae,Poa secunda ssp. juncifolia,native
Monocotyledons,Poaceae,Poa secunda ssp. secunda,native
Monocotyledons,Poaceae,Poa stenantha,native
Monocotyledons,Poaceae,Poa stenantha var. stenantha,native
Monocotyledons,Poaceae,Poa suksdorfii,native
Monocotyledons,Poaceae,Poa trivialis,"exotic, naturalized"
Monocotyledons,Poaceae,Poa unilateralis,native
Monocotyledons,Poaceae,Poa unilateralis ssp. pachypholis,native
Monocotyledons,Poaceae,Poa unilateralis ssp. unilateralis,native
Monocotyledons,Poaceae,Poa wallowensis,native
Monocotyledons,Poaceae,Poa wheeleri,native
Monocotyledons,Poaceae,Podagrostis humilis,native
Monocotyledons,Poaceae,Podagrostis thurberiana,native
Monocotyledons,Poaceae,Polypogon australis,"exotic, not naturalized"
Monocotyledons,Poaceae,Polypogon fugax,"exotic, not naturalized"
Monocotyledons,Poaceae,Polypogon interruptus,native
Monocotyledons,Poaceae,Polypogon maritimus,"exotic, not naturalized"
Monocotyledons,Poaceae,Polypogon monspeliensis,"exotic, naturalized"
Monocotyledons,Poaceae,Polypogon viridis,"exotic, not naturalized"
Monocotyledons,Poaceae,Pseudoroegneria spicata,native
Monocotyledons,Poaceae,Pseudosasa japonica,"exotic, not naturalized"
Monocotyledons,Poaceae,Puccinellia distans,"exotic, naturalized"
Monocotyledons,Poaceae,Puccinellia lemmonii,native
Monocotyledons,Poaceae,Puccinellia nutkaensis,native
Monocotyledons,Poaceae,Puccinellia nuttalliana,native
Monocotyledons,Poaceae,Puccinellia pumila,native
Monocotyledons,Poaceae,Puccinellia simplex,"exotic, not naturalized"
Monocotyledons,Poaceae,Rytidosperma biannulare,"exotic, not naturalized"
Monocotyledons,Poaceae,Rytidosperma penicillatum,"exotic, naturalized"
Monocotyledons,Poaceae,Sasa palmata,"exotic, not naturalized"
Monocotyledons,Poaceae,Schedonorus arundinaceus,"exotic, naturalized"
Monocotyledons,Poaceae,Schedonorus pratensis,"exotic, naturalized"
Monocotyledons,Poaceae,Sclerochloa dura,"exotic, naturalized"
Monocotyledons,Poaceae,Scolochloa festucacea,native
Monocotyledons,Poaceae,Secale cereale,"exotic, naturalized"
Monocotyledons,Poaceae,Secale cereale _ Secale strictum,"exotic, not naturalized"
Monocotyledons,Poaceae,Secale strictum,"exotic, not naturalized"
Monocotyledons,Poaceae,Semiarundinaria fastuosa,"exotic, not naturalized"
Monocotyledons,Poaceae,Setaria faberi,"exotic, not naturalized"
Monocotyledons,Poaceae,Setaria parviflora,"exotic, not naturalized"
Monocotyledons,Poaceae,Setaria pumila,"exotic, naturalized"
Monocotyledons,Poaceae,Setaria pumila ssp. pallidefusca,"exotic, not naturalized"
Monocotyledons,Poaceae,Setaria pumila ssp. pumila,"exotic, naturalized"
Monocotyledons,Poaceae,Setaria verticillata,"exotic, naturalized"
Monocotyledons,Poaceae,Setaria viridis,"exotic, naturalized"
Monocotyledons,Poaceae,Setaria viridis var. major,"exotic, not naturalized"
Monocotyledons,Poaceae,Setaria viridis var. viridis,"exotic, naturalized"
Monocotyledons,Poaceae,Sorghum bicolor,"exotic, naturalized"
Monocotyledons,Poaceae,Sorghum halepense,"exotic, naturalized"
Monocotyledons,Poaceae,Spartina alterniflora,"exotic, naturalized"
Monocotyledons,Poaceae,Spartina densiflora,"exotic, not naturalized"
Monocotyledons,Poaceae,Spartina gracilis,native
Monocotyledons,Poaceae,Spartina patens,"exotic, naturalized"
Monocotyledons,Poaceae,Spartina pectinata,native
Monocotyledons,Poaceae,Sphenopholis obtusata,native
Monocotyledons,Poaceae,Sporobolus airoides,native
Monocotyledons,Poaceae,Sporobolus cryptandrus,native
Monocotyledons,Poaceae,Sporobolus indicus,"exotic, not naturalized"
Monocotyledons,Poaceae,Sporobolus niliacus,"exotic, not naturalized"
Monocotyledons,Poaceae,Taeniatherum caput-medusae,"exotic, naturalized"
Monocotyledons,Poaceae,Thinopyrum intermedium,"exotic, naturalized"
Monocotyledons,Poaceae,Thinopyrum intermedium ssp. barbulatum,"exotic, naturalized"
Monocotyledons,Poaceae,Thinopyrum intermedium ssp. intermedium,"exotic, naturalized"
Monocotyledons,Poaceae,Thinopyrum junceum,"exotic, not naturalized"
Monocotyledons,Poaceae,Thinopyrum obtusiflorum,"exotic, naturalized"
Monocotyledons,Poaceae,Thinopyrum pycnanthum,"exotic, not naturalized"
Monocotyledons,Poaceae,Torreyochloa erecta,native
Monocotyledons,Poaceae,Torreyochloa pallida,native
Monocotyledons,Poaceae,Torreyochloa pallida var. pauciflora,native
Monocotyledons,Poaceae,Tripidium ravennae,"exotic, not naturalized"
Monocotyledons,Poaceae,Triplasis purpurea,"exotic, naturalized"
Monocotyledons,Poaceae,Trisetum spicatum,native
Monocotyledons,Poaceae,Triticum aestivum,"exotic, naturalized"
Monocotyledons,Poaceae,Urochloa mutica,"exotic, not naturalized"
Monocotyledons,Poaceae,Vahlodea atropurpurea,native
Monocotyledons,Poaceae,Ventenata dubia,"exotic, naturalized"
Monocotyledons,Poaceae,Vulpia bromoides,"exotic, naturalized"
Monocotyledons,Poaceae,Vulpia microstachys,native
Monocotyledons,Poaceae,Vulpia myuros,"exotic, naturalized"
Monocotyledons,Poaceae,Vulpia octoflora,native
Monocotyledons,Poaceae,Zea mays,"exotic, not naturalized"
Monocotyledons,Poaceae,Zea mays ssp. mays,"exotic, not naturalized"
Monocotyledons,Poaceae,Zizania palustris,"exotic, not naturalized"
Monocotyledons,Poaceae,Zizania palustris var. palustris,"exotic, not naturalized"
Monocotyledons,Pontederiaceae,Eichhornia crassipes,"exotic, not naturalized"
Monocotyledons,Pontederiaceae,Heteranthera dubia,native
Monocotyledons,Pontederiaceae,Pontederia cordata,"exotic, not naturalized"
Monocotyledons,Potamogetonaceae,Potamogeton alpinus,native
Monocotyledons,Potamogetonaceae,Potamogeton amplifolius,native
Monocotyledons,Potamogetonaceae,Potamogeton berchtoldii,native
Monocotyledons,Potamogetonaceae,Potamogeton crispus,"exotic, naturalized"
Monocotyledons,Potamogetonaceae,Potamogeton diversifolius,native
Monocotyledons,Potamogetonaceae,Potamogeton epihydrus,native
Monocotyledons,Potamogetonaceae,Potamogeton fibrillosus,native
Monocotyledons,Potamogetonaceae,Potamogeton foliosus,native
Monocotyledons,Potamogetonaceae,Potamogeton gramineus,native
Monocotyledons,Potamogetonaceae,Potamogeton illinoensis,native
Monocotyledons,Potamogetonaceae,Potamogeton natans,native
Monocotyledons,Potamogetonaceae,Potamogeton nodosus,native
Monocotyledons,Potamogetonaceae,Potamogeton praelongus,native
Monocotyledons,Potamogetonaceae,Potamogeton pusillus,native
Monocotyledons,Potamogetonaceae,Potamogeton richardsonii,native
Monocotyledons,Potamogetonaceae,Potamogeton robbinsii,native
Monocotyledons,Potamogetonaceae,Potamogeton zosteriformis,native
Monocotyledons,Potamogetonaceae,Stuckenia filiformis,native
Monocotyledons,Potamogetonaceae,Stuckenia filiformis ssp. alpina,native
Monocotyledons,Potamogetonaceae,Stuckenia filiformis ssp. occidentalis,native
Monocotyledons,Potamogetonaceae,Stuckenia pectinata,native
Monocotyledons,Potamogetonaceae,Stuckenia striata,native
Monocotyledons,Ruppiaceae,Ruppia maritima,native
Monocotyledons,Scheuchzeriaceae,Scheuchzeria palustris,native
Monocotyledons,Smilacaceae,Smilax californica,native
Monocotyledons,Tecophilaeaceae,Odontostomum hartwegii,uncertain
Monocotyledons,Tofieldiaceae,Triantha glutinosa,"exotic, naturalized"
Monocotyledons,Tofieldiaceae,Triantha occidentalis,native
Monocotyledons,Tofieldiaceae,Triantha occidentalis ssp. brevistyla,native
Monocotyledons,Tofieldiaceae,Triantha occidentalis ssp. occidentalis,native
Monocotyledons,Typhaceae,Sparganium angustifolium,native
Monocotyledons,Typhaceae,Sparganium emersum,native
Monocotyledons,Typhaceae,Sparganium eurycarpum,native
Monocotyledons,Typhaceae,Sparganium natans,native
Monocotyledons,Typhaceae,Typha _ glauca,"exotic, naturalized"
Monocotyledons,Typhaceae,Typha angustifolia,"exotic, naturalized"
Monocotyledons,Typhaceae,Typha latifolia,native
Monocotyledons,Xanthorrhoeaceae,Hemerocallis fulva,"exotic, not naturalized"
Monocotyledons,Xanthorrhoeaceae,Hemerocallis minor,"exotic, not naturalized"
Monocotyledons,Xanthorrhoeaceae,Kniphofia uvaria,"exotic, not naturalized"
Monocotyledons,Xanthorrhoeaceae,Phormium tenax,"exotic, not naturalized"
Monocotyledons,Zannichelliaceae,Zannichellia palustris,native
Monocotyledons,Zosteraceae,Phyllospadix scouleri,native
Monocotyledons,Zosteraceae,Phyllospadix serrulatus,native
Monocotyledons,Zosteraceae,Phyllospadix torreyi,native
Monocotyledons,Zosteraceae,Zostera japonica,"exotic, naturalized"
Monocotyledons,Zosteraceae,Zostera marina,native
Pteridophytes,Aspleniaceae,Asplenium bulbiferum,"exotic, not naturalized"
Pteridophytes,Aspleniaceae,Asplenium septentrionale,native
Pteridophytes,Aspleniaceae,Asplenium trichomanes,native
Pteridophytes,Aspleniaceae,Asplenium trichomanes ssp. quadrivalens,native
Pteridophytes,Aspleniaceae,Asplenium trichomanes ssp. trichomanes,native
Pteridophytes,Aspleniaceae,Asplenium viride,native
Pteridophytes,Athyriaceae,Athyrium distentifolium,native
Pteridophytes,Athyriaceae,Athyrium distentifolium var. americanum,native
Pteridophytes,Athyriaceae,Athyrium filix-femina,native
Pteridophytes,Athyriaceae,Athyrium filix-femina var. cyclosorum,native
Pteridophytes,Blechnaceae,Struthiopteris spicant,native
Pteridophytes,Blechnaceae,Woodwardia fimbriata,native
Pteridophytes,Cyatheaceae,Sphaeropteris cooperi,"exotic, not naturalized"
Pteridophytes,Cystopteridaceae,Cystopteris fragilis,native
Pteridophytes,Cystopteridaceae,Gymnocarpium disjunctum,native
Pteridophytes,Dennstaedtiaceae,Pteridium aquilinum,native
Pteridophytes,Dennstaedtiaceae,Pteridium aquilinum var. pubescens,native
Pteridophytes,Dryopteridaceae,Dryopteris arguta,native
Pteridophytes,Dryopteridaceae,Dryopteris expansa,native
Pteridophytes,Dryopteridaceae,Dryopteris filix-mas,native
Pteridophytes,Dryopteridaceae,Polystichum andersonii,native
Pteridophytes,Dryopteridaceae,Polystichum californicum,native
Pteridophytes,Dryopteridaceae,Polystichum imbricans,native
Pteridophytes,Dryopteridaceae,Polystichum imbricans ssp. imbricans,native
Pteridophytes,Dryopteridaceae,Polystichum kruckebergii,native
Pteridophytes,Dryopteridaceae,Polystichum lemmonii,native
Pteridophytes,Dryopteridaceae,Polystichum lonchitis,native
Pteridophytes,Dryopteridaceae,Polystichum munitum,native
Pteridophytes,Dryopteridaceae,Polystichum scopulinum,native
Pteridophytes,Equisetaceae,Equisetum _ ferrissii,native
Pteridophytes,Equisetaceae,Equisetum _ nelsonii,native
Pteridophytes,Equisetaceae,Equisetum arvense,native
Pteridophytes,Equisetaceae,Equisetum fluviatile,native
Pteridophytes,Equisetaceae,Equisetum hyemale,native
Pteridophytes,Equisetaceae,Equisetum hyemale var. affine,native
Pteridophytes,Equisetaceae,Equisetum laevigatum,native
Pteridophytes,Equisetaceae,Equisetum palustre,native
Pteridophytes,Equisetaceae,Equisetum telmateia,native
Pteridophytes,Equisetaceae,Equisetum telmateia var. braunii,native
