"","Group","Family","taxon.rank","taxon.id","taxon.name","establishment","endemic","OregonFlora"
"1078","Dicotyledons","Ericaceae","species",76877,"Erica lusitanica","introduced","","exotic, naturalized"
"1079","Dicotyledons","Brassicaceae","species",77073,"Erysimum repandum","introduced","","exotic, naturalized"
"1080","Dicotyledons","Fabaceae","species",77641,"Lathyrus odoratus","introduced","","exotic, not naturalized"
"1081","Dicotyledons","Asteraceae","species",77965,"Matricaria chamomilla","introduced","","exotic, not naturalized"
"1082","Dicotyledons","Lamiaceae","species",77993,"Mentha suaveolens","introduced","","exotic, naturalized"
"1083","Monocotyledons","Araceae","species",78589,"Pistia stratiotes","introduced","","exotic, not naturalized"
"1084","Monocotyledons","Poaceae","species",78780,"Puccinellia distans","introduced","","exotic, naturalized"
"1085","","","species",78790,"Pyracantha crenulata","introduced","",""
"1086","","","species",125348,"Crocus chrysanthus","introduced","",""
"1087","","","species",125381,"Asclepias incarnata","introduced","",""
"1088","","","species",126404,"Araucaria araucana","introduced","",""
"1089","Dicotyledons","Asteraceae","species",126575,"Centaurea nigra","introduced","","exotic, naturalized"
"1090","","","species",126708,"Viburnum carlesii","introduced","",""
"1091","","","species",127010,"Nandina domestica","introduced","",""
"1092","","","species",128728,"Iris reticulata","introduced","",""
"1093","Dicotyledons","Apiaceae","species",130228,"Heracleum mantegazzianum","introduced","","exotic, not naturalized"
"1094","","","species",142824,"Athyrium niponicum","introduced","",""
"1095","Dicotyledons","Aizoaceae","species",144018,"Delosperma cooperi","introduced","","exotic, not naturalized"
"1096","","","species",147294,"Ruta graveolens","introduced","",""
"1097","","","species",159761,"Campanula medium","introduced","",""
"1098","","","species",162202,"Echinops ritro","introduced","",""
"1099","","","species",163451,"Gymnocladus dioicus","introduced","",""
"1100","Dicotyledons","Asteraceae","species",163793,"Hieracium murorum","introduced","","exotic, not naturalized"
"1101","","","species",163908,"Hylotelephium spectabile","introduced","",""
"1102","Dicotyledons","Saxifragaceae","species",168479,"Saxifraga tridactylites","introduced","","exotic, not naturalized"
"1103","","","species",169252,"Spiraea prunifolia","introduced","",""
"1104","Dicotyledons","Plantaginaceae","species",170192,"Veronica longifolia","introduced","","exotic, not naturalized"
"1105","","","species",320578,"Allium moly","introduced","",""
"1106","","","species",327754,"Oxalis triangularis","introduced","",""
"1107","","","species",337792,"Acer buergerianum","introduced","",""
"1108","","","species",461386,"Quercus frainetto","introduced","",""
"1109","","","hybrid",487126,"Crocus × stellaris","introduced","",""
"1110","","","species",569596,"Dimorphotheca jucunda","introduced","",""
"1111","","","species",602541,"Geranium wallichianum","introduced","",""
"1112","","","species",740984,"Silene flos-cuculi","introduced","",""
"1113","","","species",752465,"Bistorta amplexicaulis","introduced","",""
"1114","","","species",833580,"Achillea roseoalba","introduced","",""
"1115","","","species",929050,"Crocus neapolitanus","introduced","",""
"1116","","","species",931700,"Blitum virgatum","introduced","",""
"1117","","","species",50191,"Cordyline australis","introduced","",""
"1118","","","species",50843,"Sparaxis tricolor","introduced","",""
"1119","Dicotyledons","Bignoniaceae","species",50859,"Catalpa bignonioides","introduced","","exotic, naturalized"
"1120","","","species",51988,"Physalis peruviana","introduced","",""
"1121","Dicotyledons","Asteraceae","species",53034,"Ambrosia trifida","introduced","","exotic, not naturalized"
"1122","Dicotyledons","Oxalidaceae","species",53169,"Oxalis pes-caprae","introduced","","exotic, not naturalized"
"1123","Dicotyledons","Papaveraceae","species",53785,"Fumaria officinalis","introduced","","exotic, naturalized"
"1124","","","species",54759,"Laurus nobilis","introduced","",""
"1125","","","species",54811,"Rhamnus cathartica","introduced","",""
"1126","Monocotyledons","Juncaceae","species",55795,"Luzula campestris","introduced","","exotic, not naturalized"
"1127","Monocotyledons","Poaceae","species",57156,"Avena sativa","introduced","","exotic, not naturalized"
"1128","Dicotyledons","Amaranthaceae","species",58121,"Atriplex rosea","introduced","","exotic, naturalized"
"1129","Dicotyledons","Amaranthaceae","species",58125,"Bassia hyssopifolia","introduced","","exotic, naturalized"
"1130","Dicotyledons","Rubiaceae","species",59006,"Galium parisiense","introduced","","exotic, naturalized"
"1131","Monocotyledons","Poaceae","species",60272,"Aegilops triuncialis","introduced","","exotic, naturalized"
"1132","","","species",60360,"Geranium yeoi","introduced","",""
"1133","","","species",60786,"Pulsatilla vulgaris","introduced","",""
"1134","","","species",62200,"Anchusa arvensis","introduced","",""
"1135","","","species",62339,"Verbascum densiflorum","introduced","",""
"1136","Dicotyledons","Brassicaceae","species",64241,"Brassica juncea","introduced","","exotic, naturalized"
"1137","","","species",68185,"Impatiens walleriana","introduced","",""
"1138","Monocotyledons","Alismataceae","species",69816,"Sagittaria platyphylla","introduced","","exotic, not naturalized"
"1139","","","species",69923,"Parentucellia latifolia","introduced","",""
"1140","Monocotyledons","Poaceae","species",75486,"Apera interrupta","introduced","","exotic, naturalized"
"1141","","","species",75549,"Arctotheca prostrata","introduced","",""
"1142","","","species",75584,"Artemisia annua","introduced","",""
"1143","Monocotyledons","Poaceae","species",75911,"Bromus secalinus","introduced","","exotic, naturalized"
"1144","","","species",76422,"Colutea arborescens","introduced","",""
"1145","Dicotyledons","Brassicaceae","species",76429,"Conringia orientalis","introduced","","exotic, naturalized"
"1146","","","species",76434,"Convolvulus tricolor","introduced","",""
"1147","Dicotyledons","Rosaceae","species",76459,"Cotoneaster integrifolius","introduced","","exotic, naturalized"
"1148","Dicotyledons","Fabaceae","species",76596,"Cytisus multiflorus","introduced","","exotic, not naturalized"
"1149","Dicotyledons","Amaranthaceae","species",76751,"Dysphania pumilio","introduced","","exotic, naturalized"
"1150","Dicotyledons","Boraginaceae","species",76764,"Echium plantagineum","introduced","","exotic, naturalized"
"1151","","","species",76904,"Erigeron bonariensis","introduced","",""
"1152","","","species",76943,"Erigeron sumatrensis","introduced","",""
"1153","Dicotyledons","Caryophyllaceae","species",77314,"Gypsophila elegans","introduced","","exotic, not naturalized"
"1154","Gymnosperms","Cupressaceae","species",77378,"Hesperocyparis macrocarpa","introduced","","exotic, not naturalized"
"1155","Monocotyledons","Juncaceae","species",77583,"Juncus marginatus","introduced","","exotic, naturalized"
"1156","Dicotyledons","Boraginaceae","species",77626,"Lappula squarrosa","introduced","","uncertain"
"1157","Dicotyledons","Fabaceae","species",77971,"Medicago minima","introduced","","exotic, naturalized"
"1158","","","species",77976,"Melaleuca citrina","introduced","",""
"1159","","","species",78087,"Modiola caroliniana","introduced","",""
"1160","Monocotyledons","Poaceae","species",79069,"Setaria verticillata","introduced","","exotic, naturalized"
"1161","Dicotyledons","Brassicaceae","species",79274,"Strigosella africana","introduced","","exotic, naturalized"
"1162","","","species",117439,"Liatris spicata","introduced","",""
"1163","","","species",122976,"Lactuca sativa","introduced","",""
"1164","Monocotyledons","Commelinaceae","species",125685,"Murdannia keisak","introduced","","exotic, not naturalized"
"1165","","","species",125742,"Prunus serrulata","introduced","",""
"1166","","","species",125791,"Spiraea thunbergii","introduced","",""
"1167","","","species",126735,"Fatsia japonica","introduced","",""
"1168","","","species",127609,"Rhodotypos scandens","introduced","",""
"1169","Dicotyledons","Verbenaceae","species",128698,"Verbena brasiliensis","introduced","","exotic, not naturalized"
"1170","","","species",128767,"Viburnum davidii","introduced","",""
"1171","Dicotyledons","Fabaceae","species",129169,"Lotus subbiflorus","introduced","","exotic, not naturalized"
"1172","","","species",130991,"Tradescantia virginiana","introduced","",""
"1173","","","species",133240,"Ilex crenata","introduced","",""
"1174","Dicotyledons","Rosaceae","species",135331,"Prunus armeniaca","introduced","","exotic, not naturalized"
"1175","","","species",158434,"Anthriscus cerefolium","introduced","",""
"1176","","","species",159507,"Bryonia alba","introduced","",""
"1177","Monocotyledons","Cyperaceae","species",159989,"Carex kobomugi","introduced","","exotic, not naturalized"
"1178","","","species",160259,"Celosia argentea","introduced","",""
"1179","","","species",160276,"Centaurea macrocephala","introduced","",""
"1180","","","species",160739,"Clerodendrum bungei","introduced","",""
"1181","","","species",160946,"Cotoneaster dammeri","introduced","",""
"1182","Dicotyledons","Rosaceae","species",160947,"Cotoneaster divaricatus","introduced","","exotic, naturalized"
"1183","Dicotyledons","Rosaceae","species",160951,"Cotoneaster rehderi","introduced","","exotic, not naturalized"
"1184","","","species",161415,"Cynoglossum amabile","introduced","",""
"1185","","","species",161582,"Dahlia pinnata","introduced","",""
"1186","","","species",163663,"Hemerocallis lilioasphodelus","introduced","",""
"1187","Dicotyledons","Hypericaceae","species",163974,"Hypericum humifusum","introduced","","exotic, naturalized"
"1188","","","species",168387,"Salvia nemorosa","introduced","",""
"1189","Dicotyledons","Lamiaceae","species",168396,"Salvia sclarea","introduced","","exotic, naturalized"
"1190","","","species",169780,"Tithonia rotundifolia","introduced","",""
"1191","","","species",170186,"Veronica biloba","introduced","",""
"1192","","","species",170303,"Weigela florida","introduced","",""
"1193","","","hybrid",170837,"Leucanthemum × superbum","introduced","",""
"1194","","","species",204160,"Ligustrum obtusifolium","introduced","",""
"1195","","","species",204237,"Ampelopsis glandulosa","introduced","",""
"1196","","","species",204260,"Calamagrostis epigejos","introduced","",""
"1197","Dicotyledons","Asteraceae","species",204350,"Logfia minima","introduced","","exotic, not naturalized"
"1198","","","species",204375,"Persicaria chinensis","introduced","",""
"1199","","","species",204392,"Primula japonica","introduced","",""
"1200","","","species",207572,"Hypericum tetrapterum","introduced","",""
"1201","","","species",208769,"Chenopodium giganteum","introduced","",""
"1202","","","species",209505,"Rosa banksiae","introduced","",""
"1203","","","species",244100,"Scilla luciliae","introduced","",""
"1204","","","species",333798,"Clematis montana","introduced","",""
"1205","","","species",367209,"Hesperantha coccinea","introduced","",""
"1206","","","species",369384,"Marsilea mutica","introduced","",""
"1207","","","species",401314,"Delphinium ajacis","introduced","",""
"1208","","","species",410578,"Hydrangea petiolaris","introduced","",""
"1209","","","species",431011,"Festuca glauca","introduced","",""
"1210","Dicotyledons","Valerianaceae","species",450814,"Valerianella eriocarpa","introduced","","exotic, not naturalized"
"1211","","","species",461606,"Nerine bowdenii","introduced","",""
"1212","","","species",497735,"Allium cristophii","introduced","",""
"1213","Dicotyledons","Rosaceae","species",498529,"Cotoneaster dielsianus","introduced","","exotic, naturalized"
"1214","","","species",502195,"Musa basjoo","introduced","",""
"1215","","","species",521773,"Centaurea varnensis","introduced","",""
"1216","Monocotyledons","Poaceae","species",534935,"Tripidium ravennae","introduced","","exotic, not naturalized"
"1217","","","hybrid",790747,"Cotoneaster × suecicus","introduced","",""
"1218","","","species",884816,"Hydrangea serrata","introduced","",""
"1219","Dicotyledons","Betulaceae","species",966205,"Alnus glutinosa","introduced","","exotic, not naturalized"
"1220","","","species",1047389,"Veronica teucrium","introduced","",""
"1221","","","species",1396475,"Astilbe chinensis","introduced","",""
"1222","","","species",1467819,"Lysimachia loeflingii","introduced","",""
"1223","","","hybrid",1507516,"Salvia × floriferior","introduced","",""
"1224","","","species",1566518,"Sison segetum","introduced","",""
"1225","","","species",48514,"Capsicum annuum","introduced","",""
"1226","","","species",48592,"Allium cepa","introduced","",""
"1227","","","species",49192,"Castanea mollissima","introduced","",""
"1228","Dicotyledons","Moraceae","species",51636,"Fatoua villosa","introduced","","exotic, not naturalized"
"1229","","","species",52328,"Amaranthus cruentus","introduced","",""
"1230","Dicotyledons","Fabaceae","species",52471,"Vicia cracca","introduced","","exotic, naturalized"
"1231","","","species",52495,"Hedychium gardnerianum","introduced","",""
"1232","Dicotyledons","Asteraceae","species",53208,"Delairea odorata","introduced","","exotic, naturalized"
"1233","","","species",53945,"Styphnolobium japonicum","introduced","",""
